Pcp,Group,Product,ICAR,AQScore,Age,Gender,Residence,Choice
hgxif985f,ASC,orange juice,7,71,54,Male,UK,Consistent
hgxif985f,ASC,paper towels,7,71,54,Male,UK,Consistent
hgxif985f,ASC,printer,7,71,54,Male,UK,Inconsistent
hgxif985f,ASC,USB drive,7,71,54,Male,UK,Inconsistent
hgxif985f,ASC,walking shoes,7,71,54,Male,UK,Consistent
hydkp1rph,ASC,apartment,13,62,38,Female,UK,Inconsistent
hydkp1rph,ASC,cell phone,13,62,38,Female,UK,Inconsistent
hydkp1rph,ASC,headphones,13,62,38,Female,UK,Inconsistent
hydkp1rph,ASC,highlighter,13,62,38,Female,UK,Inconsistent
hydkp1rph,ASC,job,13,62,38,Female,UK,Inconsistent
hydkp1rph,ASC,orange juice,13,62,38,Female,UK,Inconsistent
hydkp1rph,ASC,paper towels,13,62,38,Female,UK,Inconsistent
hydkp1rph,ASC,printer,13,62,38,Female,UK,Consistent
hydkp1rph,ASC,USB drive,13,62,38,Female,UK,Inconsistent
hydkp1rph,ASC,walking shoes,13,62,38,Female,UK,Inconsistent
hz8buhf3q,ASC,apartment,4,97,45,Male,UK,Consistent
hz8buhf3q,ASC,cell phone,4,97,45,Male,UK,Consistent
hz8buhf3q,ASC,headphones,4,97,45,Male,UK,Inconsistent
hz8buhf3q,ASC,highlighter,4,97,45,Male,UK,Inconsistent
hz8buhf3q,ASC,job,4,97,45,Male,UK,Consistent
hz8buhf3q,ASC,orange juice,4,97,45,Male,UK,Consistent
hz8buhf3q,ASC,paper towels,4,97,45,Male,UK,Inconsistent
hz8buhf3q,ASC,printer,4,97,45,Male,UK,Consistent
hz8buhf3q,ASC,USB drive,4,97,45,Male,UK,Consistent
hz8buhf3q,ASC,walking shoes,4,97,45,Male,UK,Consistent
i93ozgctz,ASC,apartment,16,96,37,Male,US,Consistent
i93ozgctz,ASC,cell phone,16,96,37,Male,US,Consistent
i93ozgctz,ASC,headphones,16,96,37,Male,US,Consistent
i93ozgctz,ASC,highlighter,16,96,37,Male,US,Consistent
i93ozgctz,ASC,job,16,96,37,Male,US,Consistent
i93ozgctz,ASC,orange juice,16,96,37,Male,US,Consistent
i93ozgctz,ASC,paper towels,16,96,37,Male,US,Inconsistent
i93ozgctz,ASC,printer,16,96,37,Male,US,Consistent
i93ozgctz,ASC,USB drive,16,96,37,Male,US,Consistent
i93ozgctz,ASC,walking shoes,16,96,37,Male,US,Inconsistent
idb1k6s6g,ASC,apartment,12,95,31,Female,UK,Consistent
idb1k6s6g,ASC,cell phone,12,95,31,Female,UK,Consistent
idb1k6s6g,ASC,headphones,12,95,31,Female,UK,Consistent
idb1k6s6g,ASC,highlighter,12,95,31,Female,UK,Consistent
idb1k6s6g,ASC,job,12,95,31,Female,UK,Consistent
idb1k6s6g,ASC,orange juice,12,95,31,Female,UK,Inconsistent
idb1k6s6g,ASC,paper towels,12,95,31,Female,UK,Consistent
idb1k6s6g,ASC,printer,12,95,31,Female,UK,Consistent
idb1k6s6g,ASC,USB drive,12,95,31,Female,UK,Inconsistent
idb1k6s6g,ASC,walking shoes,12,95,31,Female,UK,Consistent
jyk8vqquo,ASC,apartment,6,78,34,Female,UK,Consistent
jyk8vqquo,ASC,cell phone,6,78,34,Female,UK,Inconsistent
jyk8vqquo,ASC,headphones,6,78,34,Female,UK,Consistent
jyk8vqquo,ASC,highlighter,6,78,34,Female,UK,Consistent
jyk8vqquo,ASC,job,6,78,34,Female,UK,Consistent
jyk8vqquo,ASC,orange juice,6,78,34,Female,UK,Consistent
jyk8vqquo,ASC,paper towels,6,78,34,Female,UK,Consistent
jyk8vqquo,ASC,printer,6,78,34,Female,UK,Inconsistent
jyk8vqquo,ASC,USB drive,6,78,34,Female,UK,Consistent
jyk8vqquo,ASC,walking shoes,6,78,34,Female,UK,Consistent
jyoz5t1qo,ASC,apartment,13,92,62,Male,UK,Consistent
jyoz5t1qo,ASC,cell phone,13,92,62,Male,UK,Consistent
jyoz5t1qo,ASC,headphones,13,92,62,Male,UK,Consistent
jyoz5t1qo,ASC,highlighter,13,92,62,Male,UK,Inconsistent
jyoz5t1qo,ASC,job,13,92,62,Male,UK,Consistent
jyoz5t1qo,ASC,orange juice,13,92,62,Male,UK,Inconsistent
jyoz5t1qo,ASC,paper towels,13,92,62,Male,UK,Consistent
jyoz5t1qo,ASC,printer,13,92,62,Male,UK,Consistent
jyoz5t1qo,ASC,USB drive,13,92,62,Male,UK,Consistent
jyoz5t1qo,ASC,walking shoes,13,92,62,Male,UK,Consistent
k0z73otlj,ASC,apartment,12,88,68,Female,US,Consistent
k0z73otlj,ASC,cell phone,12,88,68,Female,US,Consistent
k0z73otlj,ASC,headphones,12,88,68,Female,US,Consistent
k0z73otlj,ASC,highlighter,12,88,68,Female,US,Consistent
k0z73otlj,ASC,job,12,88,68,Female,US,Consistent
k0z73otlj,ASC,orange juice,12,88,68,Female,US,Inconsistent
k0z73otlj,ASC,paper towels,12,88,68,Female,US,Inconsistent
k0z73otlj,ASC,printer,12,88,68,Female,US,Consistent
k0z73otlj,ASC,USB drive,12,88,68,Female,US,Inconsistent
k0z73otlj,ASC,walking shoes,12,88,68,Female,US,Consistent
kdh6nko1i,ASC,apartment,10,90,38,Male,US,Consistent
kdh6nko1i,ASC,cell phone,10,90,38,Male,US,Consistent
kdh6nko1i,ASC,headphones,10,90,38,Male,US,Consistent
kdh6nko1i,ASC,highlighter,10,90,38,Male,US,Consistent
kdh6nko1i,ASC,job,10,90,38,Male,US,Consistent
kdh6nko1i,ASC,orange juice,10,90,38,Male,US,Consistent
kdh6nko1i,ASC,paper towels,10,90,38,Male,US,Consistent
kdh6nko1i,ASC,printer,10,90,38,Male,US,Consistent
kdh6nko1i,ASC,USB drive,10,90,38,Male,US,Consistent
kdh6nko1i,ASC,walking shoes,10,90,38,Male,US,Consistent
kdrnz2gqi,ASC,apartment,16,108,42,Female,UK,Consistent
kdrnz2gqi,ASC,cell phone,16,108,42,Female,UK,Consistent
kdrnz2gqi,ASC,headphones,16,108,42,Female,UK,Inconsistent
kdrnz2gqi,ASC,highlighter,16,108,42,Female,UK,Consistent
kdrnz2gqi,ASC,job,16,108,42,Female,UK,Consistent
kdrnz2gqi,ASC,orange juice,16,108,42,Female,UK,Consistent
kdrnz2gqi,ASC,paper towels,16,108,42,Female,UK,Inconsistent
kdrnz2gqi,ASC,printer,16,108,42,Female,UK,Consistent
kdrnz2gqi,ASC,USB drive,16,108,42,Female,UK,Consistent
kdrnz2gqi,ASC,walking shoes,16,108,42,Female,UK,Consistent
kpy79vz81,ASC,apartment,13,94,53,Male,UK,Inconsistent
kpy79vz81,ASC,cell phone,13,94,53,Male,UK,Inconsistent
kpy79vz81,ASC,headphones,13,94,53,Male,UK,Consistent
kpy79vz81,ASC,highlighter,13,94,53,Male,UK,Consistent
kpy79vz81,ASC,job,13,94,53,Male,UK,Consistent
kpy79vz81,ASC,orange juice,13,94,53,Male,UK,Consistent
kpy79vz81,ASC,paper towels,13,94,53,Male,UK,Inconsistent
kpy79vz81,ASC,printer,13,94,53,Male,UK,Consistent
kpy79vz81,ASC,USB drive,13,94,53,Male,UK,Consistent
kpy79vz81,ASC,walking shoes,13,94,53,Male,UK,Consistent
l43jnl5r1,ASC,apartment,8,103,42,Male,US,Consistent
l43jnl5r1,ASC,cell phone,8,103,42,Male,US,Consistent
l43jnl5r1,ASC,headphones,8,103,42,Male,US,Consistent
l43jnl5r1,ASC,highlighter,8,103,42,Male,US,Consistent
l43jnl5r1,ASC,job,8,103,42,Male,US,Consistent
l43jnl5r1,ASC,orange juice,8,103,42,Male,US,Consistent
l43jnl5r1,ASC,paper towels,8,103,42,Male,US,Consistent
l43jnl5r1,ASC,printer,8,103,42,Male,US,Consistent
l43jnl5r1,ASC,USB drive,8,103,42,Male,US,Consistent
l43jnl5r1,ASC,walking shoes,8,103,42,Male,US,Consistent
lai6ku80p,ASC,apartment,12,93,49,Female,UK,Consistent
lai6ku80p,ASC,cell phone,12,93,49,Female,UK,Inconsistent
lai6ku80p,ASC,headphones,12,93,49,Female,UK,Consistent
lai6ku80p,ASC,highlighter,12,93,49,Female,UK,Consistent
lai6ku80p,ASC,job,12,93,49,Female,UK,Consistent
lai6ku80p,ASC,orange juice,12,93,49,Female,UK,Inconsistent
lai6ku80p,ASC,paper towels,12,93,49,Female,UK,Consistent
lai6ku80p,ASC,printer,12,93,49,Female,UK,Consistent
lai6ku80p,ASC,USB drive,12,93,49,Female,UK,Consistent
lai6ku80p,ASC,walking shoes,12,93,49,Female,UK,Consistent
ls1jl81lq,ASC,apartment,11,109,42,Female,US,Inconsistent
ls1jl81lq,ASC,cell phone,11,109,42,Female,US,Consistent
ls1jl81lq,ASC,headphones,11,109,42,Female,US,Consistent
ls1jl81lq,ASC,highlighter,11,109,42,Female,US,Consistent
ls1jl81lq,ASC,job,11,109,42,Female,US,Inconsistent
ls1jl81lq,ASC,orange juice,11,109,42,Female,US,Inconsistent
ls1jl81lq,ASC,paper towels,11,109,42,Female,US,Inconsistent
ls1jl81lq,ASC,printer,11,109,42,Female,US,Consistent
ls1jl81lq,ASC,USB drive,11,109,42,Female,US,Inconsistent
ls1jl81lq,ASC,walking shoes,11,109,42,Female,US,Consistent
lxqsmwjr2,ASC,apartment,15,95,62,Male,UK,Consistent
lxqsmwjr2,ASC,cell phone,15,95,62,Male,UK,Consistent
lxqsmwjr2,ASC,headphones,15,95,62,Male,UK,Inconsistent
lxqsmwjr2,ASC,highlighter,15,95,62,Male,UK,Consistent
lxqsmwjr2,ASC,job,15,95,62,Male,UK,Consistent
lxqsmwjr2,ASC,orange juice,15,95,62,Male,UK,Consistent
lxqsmwjr2,ASC,paper towels,15,95,62,Male,UK,Inconsistent
lxqsmwjr2,ASC,printer,15,95,62,Male,UK,Consistent
lxqsmwjr2,ASC,USB drive,15,95,62,Male,UK,Consistent
lxqsmwjr2,ASC,walking shoes,15,95,62,Male,UK,Inconsistent
mmf2ljvyx,ASC,apartment,10,99,21,Female,UK,Consistent
mmf2ljvyx,ASC,cell phone,10,99,21,Female,UK,Consistent
mmf2ljvyx,ASC,headphones,10,99,21,Female,UK,Consistent
mmf2ljvyx,ASC,highlighter,10,99,21,Female,UK,Inconsistent
mmf2ljvyx,ASC,job,10,99,21,Female,UK,Consistent
mmf2ljvyx,ASC,orange juice,10,99,21,Female,UK,Consistent
mmf2ljvyx,ASC,paper towels,10,99,21,Female,UK,Consistent
mmf2ljvyx,ASC,printer,10,99,21,Female,UK,Consistent
mmf2ljvyx,ASC,USB drive,10,99,21,Female,UK,Consistent
mmf2ljvyx,ASC,walking shoes,10,99,21,Female,UK,Consistent
mrgnou0m2,ASC,apartment,15,84,47,Male,US,Inconsistent
mrgnou0m2,ASC,cell phone,15,84,47,Male,US,Inconsistent
mrgnou0m2,ASC,headphones,15,84,47,Male,US,Consistent
mrgnou0m2,ASC,highlighter,15,84,47,Male,US,Consistent
mrgnou0m2,ASC,job,15,84,47,Male,US,Inconsistent
mrgnou0m2,ASC,orange juice,15,84,47,Male,US,Inconsistent
mrgnou0m2,ASC,paper towels,15,84,47,Male,US,Consistent
mrgnou0m2,ASC,printer,15,84,47,Male,US,Consistent
mrgnou0m2,ASC,USB drive,15,84,47,Male,US,Consistent
mrgnou0m2,ASC,walking shoes,15,84,47,Male,US,Consistent
mroelm4yf,ASC,apartment,6,95,50,Female,US,Consistent
mroelm4yf,ASC,cell phone,6,95,50,Female,US,Consistent
mroelm4yf,ASC,headphones,6,95,50,Female,US,Consistent
mroelm4yf,ASC,highlighter,6,95,50,Female,US,Inconsistent
mroelm4yf,ASC,job,6,95,50,Female,US,Consistent
mroelm4yf,ASC,orange juice,6,95,50,Female,US,Consistent
mroelm4yf,ASC,paper towels,6,95,50,Female,US,Inconsistent
mroelm4yf,ASC,printer,6,95,50,Female,US,Consistent
mroelm4yf,ASC,USB drive,6,95,50,Female,US,Consistent
mroelm4yf,ASC,walking shoes,6,95,50,Female,US,Inconsistent
n06ov6th2,ASC,apartment,4,78,23,Female,UK,Consistent
n06ov6th2,ASC,cell phone,4,78,23,Female,UK,Consistent
n06ov6th2,ASC,headphones,4,78,23,Female,UK,Inconsistent
n06ov6th2,ASC,highlighter,4,78,23,Female,UK,Consistent
n06ov6th2,ASC,job,4,78,23,Female,UK,Consistent
n06ov6th2,ASC,orange juice,4,78,23,Female,UK,Inconsistent
n06ov6th2,ASC,paper towels,4,78,23,Female,UK,Consistent
n06ov6th2,ASC,printer,4,78,23,Female,UK,Inconsistent
n06ov6th2,ASC,USB drive,4,78,23,Female,UK,Inconsistent
n06ov6th2,ASC,walking shoes,4,78,23,Female,UK,Consistent
n7q2jxn3w,ASC,apartment,7,112,58,Female,UK,Inconsistent
n7q2jxn3w,ASC,cell phone,7,112,58,Female,UK,Consistent
n7q2jxn3w,ASC,headphones,7,112,58,Female,UK,Inconsistent
n7q2jxn3w,ASC,highlighter,7,112,58,Female,UK,Consistent
n7q2jxn3w,ASC,job,7,112,58,Female,UK,Consistent
n7q2jxn3w,ASC,orange juice,7,112,58,Female,UK,Consistent
n7q2jxn3w,ASC,paper towels,7,112,58,Female,UK,Inconsistent
n7q2jxn3w,ASC,printer,7,112,58,Female,UK,Consistent
n7q2jxn3w,ASC,USB drive,7,112,58,Female,UK,Consistent
n7q2jxn3w,ASC,walking shoes,7,112,58,Female,UK,Consistent
nc5326767,ASC,apartment,11,98,62,Male,UK,Consistent
nc5326767,ASC,cell phone,11,98,62,Male,UK,Consistent
nc5326767,ASC,headphones,11,98,62,Male,UK,Consistent
nc5326767,ASC,highlighter,11,98,62,Male,UK,Consistent
nc5326767,ASC,job,11,98,62,Male,UK,Inconsistent
nc5326767,ASC,orange juice,11,98,62,Male,UK,Consistent
nc5326767,ASC,paper towels,11,98,62,Male,UK,Consistent
nc5326767,ASC,printer,11,98,62,Male,UK,Inconsistent
nc5326767,ASC,USB drive,11,98,62,Male,UK,Inconsistent
nc5326767,ASC,walking shoes,11,98,62,Male,UK,Consistent
o12amdwp0,ASC,apartment,14,86,26,Female,UK,Consistent
o12amdwp0,ASC,cell phone,14,86,26,Female,UK,Consistent
o12amdwp0,ASC,headphones,14,86,26,Female,UK,Consistent
o12amdwp0,ASC,highlighter,14,86,26,Female,UK,Consistent
o12amdwp0,ASC,job,14,86,26,Female,UK,Consistent
o12amdwp0,ASC,orange juice,14,86,26,Female,UK,Consistent
o12amdwp0,ASC,paper towels,14,86,26,Female,UK,Inconsistent
o12amdwp0,ASC,printer,14,86,26,Female,UK,Consistent
o12amdwp0,ASC,USB drive,14,86,26,Female,UK,Consistent
o12amdwp0,ASC,walking shoes,14,86,26,Female,UK,Inconsistent
o19mdn5d7,ASC,apartment,11,83,58,Female,UK,Consistent
o19mdn5d7,ASC,cell phone,11,83,58,Female,UK,Consistent
o19mdn5d7,ASC,headphones,11,83,58,Female,UK,Inconsistent
o19mdn5d7,ASC,highlighter,11,83,58,Female,UK,Inconsistent
o19mdn5d7,ASC,job,11,83,58,Female,UK,Consistent
o19mdn5d7,ASC,orange juice,11,83,58,Female,UK,Consistent
o19mdn5d7,ASC,paper towels,11,83,58,Female,UK,Inconsistent
o19mdn5d7,ASC,printer,11,83,58,Female,UK,Consistent
o19mdn5d7,ASC,USB drive,11,83,58,Female,UK,Inconsistent
o19mdn5d7,ASC,walking shoes,11,83,58,Female,UK,Consistent
oaomqoa8e,ASC,apartment,16,87,28,Female,UK,Consistent
oaomqoa8e,ASC,cell phone,16,87,28,Female,UK,Consistent
oaomqoa8e,ASC,headphones,16,87,28,Female,UK,Consistent
oaomqoa8e,ASC,highlighter,16,87,28,Female,UK,Inconsistent
oaomqoa8e,ASC,job,16,87,28,Female,UK,Consistent
oaomqoa8e,ASC,orange juice,16,87,28,Female,UK,Consistent
oaomqoa8e,ASC,paper towels,16,87,28,Female,UK,Inconsistent
oaomqoa8e,ASC,printer,16,87,28,Female,UK,Consistent
oaomqoa8e,ASC,USB drive,16,87,28,Female,UK,Inconsistent
oaomqoa8e,ASC,walking shoes,16,87,28,Female,UK,Consistent
p4hhwxjji,ASC,apartment,5,103,52,Male,UK,Consistent
p4hhwxjji,ASC,cell phone,5,103,52,Male,UK,Inconsistent
p4hhwxjji,ASC,headphones,5,103,52,Male,UK,Consistent
p4hhwxjji,ASC,highlighter,5,103,52,Male,UK,Consistent
p4hhwxjji,ASC,job,5,103,52,Male,UK,Consistent
p4hhwxjji,ASC,orange juice,5,103,52,Male,UK,Inconsistent
p4hhwxjji,ASC,paper towels,5,103,52,Male,UK,Consistent
p4hhwxjji,ASC,printer,5,103,52,Male,UK,Consistent
p4hhwxjji,ASC,USB drive,5,103,52,Male,UK,Consistent
p4hhwxjji,ASC,walking shoes,5,103,52,Male,UK,Consistent
p5jiqxdn4,ASC,apartment,12,110,26,Female,UK,Consistent
p5jiqxdn4,ASC,cell phone,12,110,26,Female,UK,Inconsistent
p5jiqxdn4,ASC,headphones,12,110,26,Female,UK,Consistent
p5jiqxdn4,ASC,highlighter,12,110,26,Female,UK,Consistent
p5jiqxdn4,ASC,job,12,110,26,Female,UK,Consistent
p5jiqxdn4,ASC,orange juice,12,110,26,Female,UK,Consistent
p5jiqxdn4,ASC,paper towels,12,110,26,Female,UK,Inconsistent
p5jiqxdn4,ASC,printer,12,110,26,Female,UK,Consistent
p5jiqxdn4,ASC,USB drive,12,110,26,Female,UK,Consistent
p5jiqxdn4,ASC,walking shoes,12,110,26,Female,UK,Consistent
plkv693sx,ASC,apartment,15,96,67,Male,UK,Consistent
plkv693sx,ASC,cell phone,15,96,67,Male,UK,Consistent
plkv693sx,ASC,headphones,15,96,67,Male,UK,Consistent
plkv693sx,ASC,highlighter,15,96,67,Male,UK,Consistent
plkv693sx,ASC,job,15,96,67,Male,UK,Consistent
plkv693sx,ASC,orange juice,15,96,67,Male,UK,Consistent
plkv693sx,ASC,paper towels,15,96,67,Male,UK,Inconsistent
plkv693sx,ASC,printer,15,96,67,Male,UK,Consistent
plkv693sx,ASC,USB drive,15,96,67,Male,UK,Consistent
plkv693sx,ASC,walking shoes,15,96,67,Male,UK,Consistent
qakf9z4af,ASC,apartment,3,102,47,Female,US,Inconsistent
qakf9z4af,ASC,cell phone,3,102,47,Female,US,Consistent
qakf9z4af,ASC,headphones,3,102,47,Female,US,Consistent
qakf9z4af,ASC,highlighter,3,102,47,Female,US,Consistent
qakf9z4af,ASC,job,3,102,47,Female,US,Consistent
qakf9z4af,ASC,orange juice,3,102,47,Female,US,Consistent
qakf9z4af,ASC,paper towels,3,102,47,Female,US,Consistent
qakf9z4af,ASC,printer,3,102,47,Female,US,Consistent
qakf9z4af,ASC,USB drive,3,102,47,Female,US,Consistent
qakf9z4af,ASC,walking shoes,3,102,47,Female,US,Consistent
qs07oogr7,ASC,apartment,8,102,44,Female,UK,Consistent
qs07oogr7,ASC,cell phone,8,102,44,Female,UK,Inconsistent
qs07oogr7,ASC,headphones,8,102,44,Female,UK,Inconsistent
qs07oogr7,ASC,highlighter,8,102,44,Female,UK,Consistent
qs07oogr7,ASC,job,8,102,44,Female,UK,Consistent
qs07oogr7,ASC,orange juice,8,102,44,Female,UK,Inconsistent
qs07oogr7,ASC,paper towels,8,102,44,Female,UK,Inconsistent
qs07oogr7,ASC,printer,8,102,44,Female,UK,Inconsistent
qs07oogr7,ASC,USB drive,8,102,44,Female,UK,Consistent
qs07oogr7,ASC,walking shoes,8,102,44,Female,UK,Consistent
R_00OvIbgSfErQMbH,NT,apartment,3,74,51,Male,UK,Consistent
R_00OvIbgSfErQMbH,NT,cell phone,3,74,51,Male,UK,Consistent
R_00OvIbgSfErQMbH,NT,headphones,3,74,51,Male,UK,Inconsistent
R_00OvIbgSfErQMbH,NT,highlighter,3,74,51,Male,UK,Inconsistent
R_00OvIbgSfErQMbH,NT,job,3,74,51,Male,UK,Consistent
R_00OvIbgSfErQMbH,NT,orange juice,3,74,51,Male,UK,Inconsistent
R_00OvIbgSfErQMbH,NT,paper towels,3,74,51,Male,UK,Consistent
R_00OvIbgSfErQMbH,NT,printer,3,74,51,Male,UK,Inconsistent
R_00OvIbgSfErQMbH,NT,USB drive,3,74,51,Male,UK,Inconsistent
R_00OvIbgSfErQMbH,NT,walking shoes,3,74,51,Male,UK,Inconsistent
R_02sCG32GSPhdyW9,NT,apartment,7,80,45,Male,UK,Consistent
R_02sCG32GSPhdyW9,NT,cell phone,7,80,45,Male,UK,Consistent
R_02sCG32GSPhdyW9,NT,headphones,7,80,45,Male,UK,Inconsistent
R_02sCG32GSPhdyW9,NT,highlighter,7,80,45,Male,UK,Consistent
R_02sCG32GSPhdyW9,NT,job,7,80,45,Male,UK,Consistent
R_02sCG32GSPhdyW9,NT,orange juice,7,80,45,Male,UK,Inconsistent
R_02sCG32GSPhdyW9,NT,paper towels,7,80,45,Male,UK,Consistent
R_02sCG32GSPhdyW9,NT,printer,7,80,45,Male,UK,Inconsistent
R_02sCG32GSPhdyW9,NT,USB drive,7,80,45,Male,UK,Inconsistent
R_02sCG32GSPhdyW9,NT,walking shoes,7,80,45,Male,UK,Inconsistent
R_06qwPG5VJE523OZ,NT,apartment,3,45,59,Male,US,Consistent
R_06qwPG5VJE523OZ,NT,cell phone,3,45,59,Male,US,Inconsistent
R_06qwPG5VJE523OZ,NT,headphones,3,45,59,Male,US,Consistent
R_06qwPG5VJE523OZ,NT,highlighter,3,45,59,Male,US,Inconsistent
R_06qwPG5VJE523OZ,NT,job,3,45,59,Male,US,Consistent
R_06qwPG5VJE523OZ,NT,orange juice,3,45,59,Male,US,Inconsistent
R_06qwPG5VJE523OZ,NT,paper towels,3,45,59,Male,US,Inconsistent
R_06qwPG5VJE523OZ,NT,printer,3,45,59,Male,US,Inconsistent
R_06qwPG5VJE523OZ,NT,USB drive,3,45,59,Male,US,Inconsistent
R_06qwPG5VJE523OZ,NT,walking shoes,3,45,59,Male,US,Inconsistent
R_0D3sMJqSLbaCoC1,NT,apartment,2,69,22,Male,UK,Consistent
R_0D3sMJqSLbaCoC1,NT,cell phone,2,69,22,Male,UK,Inconsistent
R_0D3sMJqSLbaCoC1,NT,headphones,2,69,22,Male,UK,Consistent
R_0D3sMJqSLbaCoC1,NT,highlighter,2,69,22,Male,UK,Consistent
R_0D3sMJqSLbaCoC1,NT,job,2,69,22,Male,UK,Inconsistent
R_0D3sMJqSLbaCoC1,NT,orange juice,2,69,22,Male,UK,Consistent
R_0D3sMJqSLbaCoC1,NT,paper towels,2,69,22,Male,UK,Inconsistent
R_0D3sMJqSLbaCoC1,NT,printer,2,69,22,Male,UK,Inconsistent
R_0D3sMJqSLbaCoC1,NT,USB drive,2,69,22,Male,UK,Inconsistent
R_0D3sMJqSLbaCoC1,NT,walking shoes,2,69,22,Male,UK,Inconsistent
R_0fiRtqYPjbeHjrD,NT,apartment,9,63,56,Male,UK,Consistent
R_0fiRtqYPjbeHjrD,NT,cell phone,9,63,56,Male,UK,Consistent
R_0fiRtqYPjbeHjrD,NT,headphones,9,63,56,Male,UK,Inconsistent
R_0fiRtqYPjbeHjrD,NT,highlighter,9,63,56,Male,UK,Consistent
R_0fiRtqYPjbeHjrD,NT,job,9,63,56,Male,UK,Consistent
R_0fiRtqYPjbeHjrD,NT,orange juice,9,63,56,Male,UK,Consistent
R_0fiRtqYPjbeHjrD,NT,paper towels,9,63,56,Male,UK,Consistent
R_0fiRtqYPjbeHjrD,NT,printer,9,63,56,Male,UK,Consistent
R_0fiRtqYPjbeHjrD,NT,USB drive,9,63,56,Male,UK,Inconsistent
R_0fiRtqYPjbeHjrD,NT,walking shoes,9,63,56,Male,UK,Consistent
R_0JKZVsc1ety6iwd,NT,apartment,12,60,66,Female,US,Inconsistent
R_0JKZVsc1ety6iwd,NT,cell phone,12,60,66,Female,US,Consistent
R_0JKZVsc1ety6iwd,NT,headphones,12,60,66,Female,US,Inconsistent
R_0JKZVsc1ety6iwd,NT,highlighter,12,60,66,Female,US,Inconsistent
R_0JKZVsc1ety6iwd,NT,job,12,60,66,Female,US,Consistent
R_0JKZVsc1ety6iwd,NT,orange juice,12,60,66,Female,US,Inconsistent
R_0JKZVsc1ety6iwd,NT,paper towels,12,60,66,Female,US,Inconsistent
R_0JKZVsc1ety6iwd,NT,printer,12,60,66,Female,US,Consistent
R_0JKZVsc1ety6iwd,NT,USB drive,12,60,66,Female,US,Consistent
R_0JKZVsc1ety6iwd,NT,walking shoes,12,60,66,Female,US,Consistent
R_0JpduJbWmiXgZZX,NT,apartment,5,68,33,Female,UK,Inconsistent
R_0JpduJbWmiXgZZX,NT,cell phone,5,68,33,Female,UK,Consistent
R_0JpduJbWmiXgZZX,NT,headphones,5,68,33,Female,UK,Inconsistent
R_0JpduJbWmiXgZZX,NT,highlighter,5,68,33,Female,UK,Inconsistent
R_0JpduJbWmiXgZZX,NT,job,5,68,33,Female,UK,Inconsistent
R_0JpduJbWmiXgZZX,NT,orange juice,5,68,33,Female,UK,Inconsistent
R_0JpduJbWmiXgZZX,NT,paper towels,5,68,33,Female,UK,Consistent
R_0JpduJbWmiXgZZX,NT,printer,5,68,33,Female,UK,Inconsistent
R_0JpduJbWmiXgZZX,NT,USB drive,5,68,33,Female,UK,Consistent
R_0JpduJbWmiXgZZX,NT,walking shoes,5,68,33,Female,UK,Consistent
R_0kwriLsNdZ1PQRD,NT,apartment,4,69,28,Female,UK,Inconsistent
R_0kwriLsNdZ1PQRD,NT,cell phone,4,69,28,Female,UK,Consistent
R_0kwriLsNdZ1PQRD,NT,headphones,4,69,28,Female,UK,Inconsistent
R_0kwriLsNdZ1PQRD,NT,highlighter,4,69,28,Female,UK,Inconsistent
R_0kwriLsNdZ1PQRD,NT,job,4,69,28,Female,UK,Consistent
R_0kwriLsNdZ1PQRD,NT,orange juice,4,69,28,Female,UK,Consistent
R_0kwriLsNdZ1PQRD,NT,paper towels,4,69,28,Female,UK,Consistent
R_0kwriLsNdZ1PQRD,NT,printer,4,69,28,Female,UK,Inconsistent
R_0kwriLsNdZ1PQRD,NT,USB drive,4,69,28,Female,UK,Consistent
R_0kwriLsNdZ1PQRD,NT,walking shoes,4,69,28,Female,UK,Consistent
R_0lxFtDu5Fg3DPbT,NT,apartment,14,53,27,Male,UK,Consistent
R_0lxFtDu5Fg3DPbT,NT,cell phone,14,53,27,Male,UK,Consistent
R_0lxFtDu5Fg3DPbT,NT,headphones,14,53,27,Male,UK,Consistent
R_0lxFtDu5Fg3DPbT,NT,highlighter,14,53,27,Male,UK,Consistent
R_0lxFtDu5Fg3DPbT,NT,job,14,53,27,Male,UK,Consistent
R_0lxFtDu5Fg3DPbT,NT,orange juice,14,53,27,Male,UK,Consistent
R_0lxFtDu5Fg3DPbT,NT,paper towels,14,53,27,Male,UK,Inconsistent
R_0lxFtDu5Fg3DPbT,NT,printer,14,53,27,Male,UK,Consistent
R_0lxFtDu5Fg3DPbT,NT,USB drive,14,53,27,Male,UK,Inconsistent
R_0lxFtDu5Fg3DPbT,NT,walking shoes,14,53,27,Male,UK,Inconsistent
R_0oh0ceHzb8mqsO9,NT,apartment,8,55,40,Female,UK,Inconsistent
R_0oh0ceHzb8mqsO9,NT,cell phone,8,55,40,Female,UK,Consistent
R_0oh0ceHzb8mqsO9,NT,headphones,8,55,40,Female,UK,Inconsistent
R_0oh0ceHzb8mqsO9,NT,highlighter,8,55,40,Female,UK,Inconsistent
R_0oh0ceHzb8mqsO9,NT,job,8,55,40,Female,UK,Consistent
R_0oh0ceHzb8mqsO9,NT,orange juice,8,55,40,Female,UK,Consistent
R_0oh0ceHzb8mqsO9,NT,paper towels,8,55,40,Female,UK,Consistent
R_0oh0ceHzb8mqsO9,NT,printer,8,55,40,Female,UK,Consistent
